Player,K (hs),A (f),D,KAST,K-D Diff,ADR,FK Diff,Rating,Team,MapID,Starting side,Rounds,Team rating,Entries,Clutches,Map,Tournament,Date,Team1,Team2,ResultTeam1,ResultTeam2,Bets,MatchID
Qikert,13 (8),3 (0),17,54.5%,-4,71.0,1,0.92,Virtus.pro,113241,ct,16 : 6 ( 13 : 2 ) ( 3 : 4 ),1.33 : 0.73,12 : 10,0 : 0,Train,DreamHack Open December 2020,12th of December 2020,Gambit,Virtus.pro,1,2,1.66/2.10,2345809
buster,13 (5),1 (0),17,45.5%,-4,64.7,1,0.77,Virtus.pro,113241,ct,16 : 6 ( 13 : 2 ) ( 3 : 4 ),1.33 : 0.73,12 : 10,0 : 0,Train,DreamHack Open December 2020,12th of December 2020,Gambit,Virtus.pro,1,2,1.66/2.10,2345809
Jame,10 (5),3 (2),18,59.1%,-8,56.5,1,0.7,Virtus.pro,113241,ct,16 : 6 ( 13 : 2 ) ( 3 : 4 ),1.33 : 0.73,12 : 10,0 : 0,Train,DreamHack Open December 2020,12th of December 2020,Gambit,Virtus.pro,1,2,1.66/2.10,2345809
YEKINDAR,7 (5),1 (1),20,31.8%,-13,31.5,-6,0.31,Virtus.pro,113241,ct,16 : 6 ( 13 : 2 ) ( 3 : 4 ),1.33 : 0.73,12 : 10,0 : 0,Train,DreamHack Open December 2020,12th of December 2020,Gambit,Virtus.pro,1,2,1.66/2.10,2345809
Hobbit,28 (14),7 (0),23,76.7%,5,103.3,6,1.42,Gambit,113243,t,14 : 16 ( 6 : 9 ) ( 8 : 7 ),1.01 : 1.08,15 : 15,1 : 2,Vertigo,DreamHack Open December 2020,12th of December 2020,Gambit,Virtus.pro,1,2,1.66/2.10,2345809
Ax1Le,20 (6),6 (0),18,76.7%,2,75.0,-2,1.03,Gambit,113243,t,14 : 16 ( 6 : 9 ) ( 8 : 7 ),1.01 : 1.08,15 : 15,1 : 2,Vertigo,DreamHack Open December 2020,12th of December 2020,Gambit,Virtus.pro,1,2,1.66/2.10,2345809
interz,15 (4),9 (3),17,70.0%,-2,52.4,2,0.92,Gambit,113243,t,14 : 16 ( 6 : 9 ) ( 8 : 7 ),1.01 : 1.08,15 : 15,1 : 2,Vertigo,DreamHack Open December 2020,12th of December 2020,Gambit,Virtus.pro,1,2,1.66/2.10,2345809
sh1ro,13 (5),7 (4),18,73.3%,-5,61.9,-2,0.84,Gambit,113243,t,14 : 16 ( 6 : 9 ) ( 8 : 7 ),1.01 : 1.08,15 : 15,1 : 2,Vertigo,DreamHack Open December 2020,12th of December 2020,Gambit,Virtus.pro,1,2,1.66/2.10,2345809
nafany,19 (11),3 (0),25,56.7%,-6,69.1,-4,0.83,Gambit,113243,t,14 : 16 ( 6 : 9 ) ( 8 : 7 ),1.01 : 1.08,15 : 15,1 : 2,Vertigo,DreamHack Open December 2020,12th of December 2020,Gambit,Virtus.pro,1,2,1.66/2.10,2345809
YEKINDAR,23 (14),4 (0),21,76.7%,2,87.0,1,1.24,Virtus.pro,113243,t,14 : 16 ( 6 : 9 ) ( 8 : 7 ),1.01 : 1.08,15 : 15,1 : 2,Vertigo,DreamHack Open December 2020,12th of December 2020,Gambit,Virtus.pro,1,2,1.66/2.10,2345809
SANJI,22 (15),9 (0),19,73.3%,3,93.1,0,1.24,Virtus.pro,113243,t,14 : 16 ( 6 : 9 ) ( 8 : 7 ),1.01 : 1.08,15 : 15,1 : 2,Vertigo,DreamHack Open December 2020,12th of December 2020,Gambit,Virtus.pro,1,2,1.66/2.10,2345809
buster,23 (8),3 (1),17,80.0%,6,72.9,-1,1.17,Virtus.pro,113243,t,14 : 16 ( 6 : 9 ) ( 8 : 7 ),1.01 : 1.08,15 : 15,1 : 2,Vertigo,DreamHack Open December 2020,12th of December 2020,Gambit,Virtus.pro,1,2,1.66/2.10,2345809
Jame,20 (5),4 (1),18,76.7%,2,65.8,-1,1.01,Virtus.pro,113243,t,14 : 16 ( 6 : 9 ) ( 8 : 7 ),1.01 : 1.08,15 : 15,1 : 2,Vertigo,DreamHack Open December 2020,12th of December 2020,Gambit,Virtus.pro,1,2,1.66/2.10,2345809
Qikert,13 (7),8 (6),20,60.0%,-7,58.3,1,0.74,Virtus.pro,113243,t,14 : 16 ( 6 : 9 ) ( 8 : 7 ),1.01 : 1.08,15 : 15,1 : 2,Vertigo,DreamHack Open December 2020,12th of December 2020,Gambit,Virtus.pro,1,2,1.66/2.10,2345809
Ax1Le,14 (7),5 (0),16,65.4%,-2,63.5,-1,0.93,Gambit,113247,t,10 : 16 ( 5 : 10 ) ( 5 : 6 ),0.80 : 1.26,8 : 18,2 : 1,Mirage,DreamHack Open December 2020,12th of December 2020,Gambit,Virtus.pro,1,2,1.66/2.10,2345809
nafany,17 (7),3 (1),21,53.8%,-4,75.5,-1,0.9,Gambit,113247,t,10 : 16 ( 5 : 10 ) ( 5 : 6 ),0.80 : 1.26,8 : 18,2 : 1,Mirage,DreamHack Open December 2020,12th of December 2020,Gambit,Virtus.pro,1,2,1.66/2.10,2345809
sh1ro,13 (6),3 (1),17,61.5%,-4,65.3,-1,0.8,Gambit,113247,t,10 : 16 ( 5 : 10 ) ( 5 : 6 ),0.80 : 1.26,8 : 18,2 : 1,Mirage,DreamHack Open December 2020,12th of December 2020,Gambit,Virtus.pro,1,2,1.66/2.10,2345809
Hobbit,13 (5),2 (0),20,61.5%,-7,56.6,-3,0.7,Gambit,113247,t,10 : 16 ( 5 : 10 ) ( 5 : 6 ),0.80 : 1.26,8 : 18,2 : 1,Mirage,DreamHack Open December 2020,12th of December 2020,Gambit,Virtus.pro,1,2,1.66/2.10,2345809
interz,11 (8),4 (1),19,57.7%,-8,55.4,-4,0.66,Gambit,113247,t,10 : 16 ( 5 : 10 ) ( 5 : 6 ),0.80 : 1.26,8 : 18,2 : 1,Mirage,DreamHack Open December 2020,12th of December 2020,Gambit,Virtus.pro,1,2,1.66/2.10,2345809
Qikert,20 (15),5 (0),14,84.6%,6,99.9,1,1.4,Virtus.pro,113247,t,10 : 16 ( 5 : 10 ) ( 5 : 6 ),0.80 : 1.26,8 : 18,2 : 1,Mirage,DreamHack Open December 2020,12th of December 2020,Gambit,Virtus.pro,1,2,1.66/2.10,2345809
Jame,21 (4),1 (0),13,84.6%,8,66.9,4,1.32,Virtus.pro,113247,t,10 : 16 ( 5 : 10 ) ( 5 : 6 ),0.80 : 1.26,8 : 18,2 : 1,Mirage,DreamHack Open December 2020,12th of December 2020,Gambit,Virtus.pro,1,2,1.66/2.10,2345809
SANJI,21 (13),1 (0),15,76.9%,6,75.3,2,1.29,Virtus.pro,113247,t,10 : 16 ( 5 : 10 ) ( 5 : 6 ),0.80 : 1.26,8 : 18,2 : 1,Mirage,DreamHack Open December 2020,12th of December 2020,Gambit,Virtus.pro,1,2,1.66/2.10,2345809
buster,16 (8),7 (3),12,84.6%,4,83.8,4,1.27,Virtus.pro,113247,t,10 : 16 ( 5 : 10 ) ( 5 : 6 ),0.80 : 1.26,8 : 18,2 : 1,Mirage,DreamHack Open December 2020,12th of December 2020,Gambit,Virtus.pro,1,2,1.66/2.10,2345809
YEKINDAR,14 (11),4 (1),15,73.1%,-1,61.2,-1,1.04,Virtus.pro,113247,t,10 : 16 ( 5 : 10 ) ( 5 : 6 ),0.80 : 1.26,8 : 18,2 : 1,Mirage,DreamHack Open December 2020,12th of December 2020,Gambit,Virtus.pro,1,2,1.66/2.10,2345809
dupreeh,21 (13),6 (2),15,85.2%,6,86.6,3,1.37,Astralis,113242,t,16 : 11 ( 8 : 7 ) ( 8 : 4 ),1.07 : 1.07,17 : 10,3 : 1,Inferno,BLAST Premier Fall 2020 Finals,12th of December 2020,Astralis,Natus Vincere,2,0,1.57/2.25,2345742
device,21 (12),2 (0),17,74.1%,4,87.3,-1,1.18,Astralis,113242,t,16 : 11 ( 8 : 7 ) ( 8 : 4 ),1.07 : 1.07,17 : 10,3 : 1,Inferno,BLAST Premier Fall 2020 Finals,12th of December 2020,Astralis,Natus Vincere,2,0,1.57/2.25,2345742
gla1ve,11 (7),8 (2),17,77.8%,-6,64.8,3,0.98,Astralis,113242,t,16 : 11 ( 8 : 7 ) ( 8 : 4 ),1.07 : 1.07,17 : 10,3 : 1,Inferno,BLAST Premier Fall 2020 Finals,12th of December 2020,Astralis,Natus Vincere,2,0,1.57/2.25,2345742
Xyp9x,16 (7),5 (4),20,70.4%,-4,57.4,3,0.92,Astralis,113242,t,16 : 11 ( 8 : 7 ) ( 8 : 4 ),1.07 : 1.07,17 : 10,3 : 1,Inferno,BLAST Premier Fall 2020 Finals,12th of December 2020,Astralis,Natus Vincere,2,0,1.57/2.25,2345742
Magisk,15 (10),4 (1),19,66.7%,-4,64.8,-1,0.89,Astralis,113242,t,16 : 11 ( 8 : 7 ) ( 8 : 4 ),1.07 : 1.07,17 : 10,3 : 1,Inferno,BLAST Premier Fall 2020 Finals,12th of December 2020,Astralis,Natus Vincere,2,0,1.57/2.25,2345742
s1mple,33 (20),4 (1),16,88.9%,17,127.8,0,1.82,Natus Vincere,113242,t,16 : 11 ( 8 : 7 ) ( 8 : 4 ),1.07 : 1.07,17 : 10,3 : 1,Inferno,BLAST Premier Fall 2020 Finals,12th of December 2020,Astralis,Natus Vincere,2,0,1.57/2.25,2345742
electronic,23 (12),1 (0),17,77.8%,6,94.4,-2,1.25,Natus Vincere,113242,t,16 : 11 ( 8 : 7 ) ( 8 : 4 ),1.07 : 1.07,17 : 10,3 : 1,Inferno,BLAST Premier Fall 2020 Finals,12th of December 2020,Astralis,Natus Vincere,2,0,1.57/2.25,2345742
B1T,11 (8),4 (1),17,70.4%,-6,52.9,-3,0.79,Natus Vincere,113242,t,16 : 11 ( 8 : 7 ) ( 8 : 4 ),1.07 : 1.07,17 : 10,3 : 1,Inferno,BLAST Premier Fall 2020 Finals,12th of December 2020,Astralis,Natus Vincere,2,0,1.57/2.25,2345742
Perfecto,11 (7),4 (0),15,66.7%,-4,51.6,-6,0.78,Natus Vincere,113242,t,16 : 11 ( 8 : 7 ) ( 8 : 4 ),1.07 : 1.07,17 : 10,3 : 1,Inferno,BLAST Premier Fall 2020 Finals,12th of December 2020,Astralis,Natus Vincere,2,0,1.57/2.25,2345742
Boombl4,8 (3),4 (0),19,63.0%,-11,39.1,4,0.71,Natus Vincere,113242,t,16 : 11 ( 8 : 7 ) ( 8 : 4 ),1.07 : 1.07,17 : 10,3 : 1,Inferno,BLAST Premier Fall 2020 Finals,12th of December 2020,Astralis,Natus Vincere,2,0,1.57/2.25,2345742
Magisk,25 (11),4 (0),13,73.9%,12,107.0,4,1.63,Astralis,113246,ct,16 : 7 ( 10 : 5 ) ( 6 : 2 ),1.27 : 0.72,15 : 8,0 : 0,Train,BLAST Premier Fall 2020 Finals,12th of December 2020,Astralis,Natus Vincere,2,0,1.57/2.25,2345742
Xyp9x,17 (6),8 (2),10,91.3%,7,76.6,1,1.34,Astralis,113246,ct,16 : 7 ( 10 : 5 ) ( 6 : 2 ),1.27 : 0.72,15 : 8,0 : 0,Train,BLAST Premier Fall 2020 Finals,12th of December 2020,Astralis,Natus Vincere,2,0,1.57/2.25,2345742
device,19 (6),2 (1),10,73.9%,9,76.3,3,1.33,Astralis,113246,ct,16 : 7 ( 10 : 5 ) ( 6 : 2 ),1.27 : 0.72,15 : 8,0 : 0,Train,BLAST Premier Fall 2020 Finals,12th of December 2020,Astralis,Natus Vincere,2,0,1.57/2.25,2345742
gla1ve,13 (7),5 (0),12,78.3%,1,67.0,-2,1.05,Astralis,113246,ct,16 : 7 ( 10 : 5 ) ( 6 : 2 ),1.27 : 0.72,15 : 8,0 : 0,Train,BLAST Premier Fall 2020 Finals,12th of December 2020,Astralis,Natus Vincere,2,0,1.57/2.25,2345742
dupreeh,13 (5),2 (0),11,69.6%,2,71.8,1,1.01,Astralis,113246,ct,16 : 7 ( 10 : 5 ) ( 6 : 2 ),1.27 : 0.72,15 : 8,0 : 0,Train,BLAST Premier Fall 2020 Finals,12th of December 2020,Astralis,Natus Vincere,2,0,1.57/2.25,2345742
electronic,19 (14),2 (1),17,65.2%,2,95.9,-2,1.15,Natus Vincere,113246,ct,16 : 7 ( 10 : 5 ) ( 6 : 2 ),1.27 : 0.72,15 : 8,0 : 0,Train,BLAST Premier Fall 2020 Finals,12th of December 2020,Astralis,Natus Vincere,2,0,1.57/2.25,2345742
s1mple,12 (7),3 (0),16,60.9%,-4,55.3,1,0.8,Natus Vincere,113246,ct,16 : 7 ( 10 : 5 ) ( 6 : 2 ),1.27 : 0.72,15 : 8,0 : 0,Train,BLAST Premier Fall 2020 Finals,12th of December 2020,Astralis,Natus Vincere,2,0,1.57/2.25,2345742
Boombl4,9 (5),2 (0),15,56.5%,-6,53.2,0,0.72,Natus Vincere,113246,ct,16 : 7 ( 10 : 5 ) ( 6 : 2 ),1.27 : 0.72,15 : 8,0 : 0,Train,BLAST Premier Fall 2020 Finals,12th of December 2020,Astralis,Natus Vincere,2,0,1.57/2.25,2345742
flamie,10 (5),3 (1),19,43.5%,-9,51.2,-3,0.62,Natus Vincere,113246,ct,16 : 7 ( 10 : 5 ) ( 6 : 2 ),1.27 : 0.72,15 : 8,0 : 0,Train,BLAST Premier Fall 2020 Finals,12th of December 2020,Astralis,Natus Vincere,2,0,1.57/2.25,2345742
Perfecto,4 (1),3 (0),21,39.1%,-17,46.7,-3,0.31,Natus Vincere,113246,ct,16 : 7 ( 10 : 5 ) ( 6 : 2 ),1.27 : 0.72,15 : 8,0 : 0,Train,BLAST Premier Fall 2020 Finals,12th of December 2020,Astralis,Natus Vincere,2,0,1.57/2.25,2345742
RpK,21 (10),2 (0),19,64.0%,2,84.7,3,1.15,Vitality,113235,ct,9 : 16 ( 7 : 8 ) ( 2 : 8 ),0.85 : 1.23,10 : 15,1 : 1,Vertigo,BLAST Premier Fall 2020 Finals,12th of December 2020,Vitality,BIG,2,1,1.36/3.00,2345741
ZywOo,14 (8),3 (0),18,64.0%,-4,77.6,-2,0.9,Vitality,113235,ct,9 : 16 ( 7 : 8 ) ( 2 : 8 ),0.85 : 1.23,10 : 15,1 : 1,Vertigo,BLAST Premier Fall 2020 Finals,12th of December 2020,Vitality,BIG,2,1,1.36/3.00,2345741
misutaaa,12 (7),7 (1),18,68.0%,-6,69.4,0,0.84,Vitality,113235,ct,9 : 16 ( 7 : 8 ) ( 2 : 8 ),0.85 : 1.23,10 : 15,1 : 1,Vertigo,BLAST Premier Fall 2020 Finals,12th of December 2020,Vitality,BIG,2,1,1.36/3.00,2345741
shox,14 (5),2 (0),17,56.0%,-3,52.4,-3,0.75,Vitality,113235,ct,9 : 16 ( 7 : 8 ) ( 2 : 8 ),0.85 : 1.23,10 : 15,1 : 1,Vertigo,BLAST Premier Fall 2020 Finals,12th of December 2020,Vitality,BIG,2,1,1.36/3.00,2345741
apEX,10 (2),9 (4),18,52.0%,-8,54.2,-3,0.61,Vitality,113235,ct,9 : 16 ( 7 : 8 ) ( 2 : 8 ),0.85 : 1.23,10 : 15,1 : 1,Vertigo,BLAST Premier Fall 2020 Finals,12th of December 2020,Vitality,BIG,2,1,1.36/3.00,2345741
XANTARES,24 (13),8 (0),17,92.0%,7,112.0,1,1.61,BIG,113235,ct,9 : 16 ( 7 : 8 ) ( 2 : 8 ),0.85 : 1.23,10 : 15,1 : 1,Vertigo,BLAST Premier Fall 2020 Finals,12th of December 2020,Vitality,BIG,2,1,1.36/3.00,2345741
tabseN,20 (7),6 (1),15,76.0%,5,87.8,4,1.33,BIG,113235,ct,9 : 16 ( 7 : 8 ) ( 2 : 8 ),0.85 : 1.23,10 : 15,1 : 1,Vertigo,BLAST Premier Fall 2020 Finals,12th of December 2020,Vitality,BIG,2,1,1.36/3.00,2345741
syrsoN,21 (6),3 (3),14,76.0%,7,60.9,1,1.2,BIG,113235,ct,9 : 16 ( 7 : 8 ) ( 2 : 8 ),0.85 : 1.23,10 : 15,1 : 1,Vertigo,BLAST Premier Fall 2020 Finals,12th of December 2020,Vitality,BIG,2,1,1.36/3.00,2345741
k1to,11 (7),4 (0),11,80.0%,0,60.6,1,1.1,BIG,113235,ct,9 : 16 ( 7 : 8 ) ( 2 : 8 ),0.85 : 1.23,10 : 15,1 : 1,Vertigo,BLAST Premier Fall 2020 Finals,12th of December 2020,Vitality,BIG,2,1,1.36/3.00,2345741
tiziaN,14 (6),5 (3),14,76.0%,0,61.5,-2,0.92,BIG,113235,ct,9 : 16 ( 7 : 8 ) ( 2 : 8 ),0.85 : 1.23,10 : 15,1 : 1,Vertigo,BLAST Premier Fall 2020 Finals,12th of December 2020,Vitality,BIG,2,1,1.36/3.00,2345741
apEX,17 (9),5 (1),7,82.4%,10,104.5,3,1.84,Vitality,113237,t,16 : 1 ( 14 : 1 ) ( 2 : 0 ),1.48 : 0.70,10 : 7,2 : 0,Inferno,BLAST Premier Fall 2020 Finals,12th of December 2020,Vitality,BIG,2,1,1.36/3.00,2345741
ZywOo,15 (10),8 (4),10,82.4%,5,98.6,2,1.56,Vitality,113237,t,16 : 1 ( 14 : 1 ) ( 2 : 0 ),1.48 : 0.70,10 : 7,2 : 0,Inferno,BLAST Premier Fall 2020 Finals,12th of December 2020,Vitality,BIG,2,1,1.36/3.00,2345741
misutaaa,16 (10),1 (0),9,88.2%,7,83.4,-1,1.45,Vitality,113237,t,16 : 1 ( 14 : 1 ) ( 2 : 0 ),1.48 : 0.70,10 : 7,2 : 0,Inferno,BLAST Premier Fall 2020 Finals,12th of December 2020,Vitality,BIG,2,1,1.36/3.00,2345741
Nivera,12 (4),8 (3),9,82.4%,3,75.4,3,1.44,Vitality,113237,t,16 : 1 ( 14 : 1 ) ( 2 : 0 ),1.48 : 0.70,10 : 7,2 : 0,Inferno,BLAST Premier Fall 2020 Finals,12th of December 2020,Vitality,BIG,2,1,1.36/3.00,2345741
RpK,12 (6),3 (0),11,76.5%,1,70.1,-4,1.11,Vitality,113237,t,16 : 1 ( 14 : 1 ) ( 2 : 0 ),1.48 : 0.70,10 : 7,2 : 0,Inferno,BLAST Premier Fall 2020 Finals,12th of December 2020,Vitality,BIG,2,1,1.36/3.00,2345741
syrsoN,14 (5),2 (2),12,76.5%,2,74.5,2,1.03,BIG,113237,t,16 : 1 ( 14 : 1 ) ( 2 : 0 ),1.48 : 0.70,10 : 7,2 : 0,Inferno,BLAST Premier Fall 2020 Finals,12th of December 2020,Vitality,BIG,2,1,1.36/3.00,2345741
tiziaN,14 (6),4 (2),15,70.6%,-1,77.6,-1,0.87,BIG,113237,t,16 : 1 ( 14 : 1 ) ( 2 : 0 ),1.48 : 0.70,10 : 7,2 : 0,Inferno,BLAST Premier Fall 2020 Finals,12th of December 2020,Vitality,BIG,2,1,1.36/3.00,2345741
tabseN,10 (5),2 (0),16,47.1%,-6,83.5,2,0.75,BIG,113237,t,16 : 1 ( 14 : 1 ) ( 2 : 0 ),1.48 : 0.70,10 : 7,2 : 0,Inferno,BLAST Premier Fall 2020 Finals,12th of December 2020,Vitality,BIG,2,1,1.36/3.00,2345741
XANTARES,5 (3),4 (1),14,58.8%,-9,38.6,-5,0.43,BIG,113237,t,16 : 1 ( 14 : 1 ) ( 2 : 0 ),1.48 : 0.70,10 : 7,2 : 0,Inferno,BLAST Premier Fall 2020 Finals,12th of December 2020,Vitality,BIG,2,1,1.36/3.00,2345741
k1to,3 (3),5 (2),15,52.9%,-12,53.1,-1,0.42,BIG,113237,t,16 : 1 ( 14 : 1 ) ( 2 : 0 ),1.48 : 0.70,10 : 7,2 : 0,Inferno,BLAST Premier Fall 2020 Finals,12th of December 2020,Vitality,BIG,2,1,1.36/3.00,2345741
ZywOo,24 (8),8 (5),8,94.4%,16,117.9,3,1.99,Vitality,113239,ct,16 : 2 ( 13 : 2 ) ( 3 : 0 ),1.41 : 0.86,11 : 7,5 : 0,Dust2,BLAST Premier Fall 2020 Finals,12th of December 2020,Vitality,BIG,2,1,1.36/3.00,2345741
shox,15 (11),5 (1),8,83.3%,7,85.7,1,1.43,Vitality,113239,ct,16 : 2 ( 13 : 2 ) ( 3 : 0 ),1.41 : 0.86,11 : 7,5 : 0,Dust2,BLAST Premier Fall 2020 Finals,12th of December 2020,Vitality,BIG,2,1,1.36/3.00,2345741
RpK,14 (6),3 (0),11,94.4%,3,87.2,2,1.35,Vitality,113239,ct,16 : 2 ( 13 : 2 ) ( 3 : 0 ),1.41 : 0.86,11 : 7,5 : 0,Dust2,BLAST Premier Fall 2020 Finals,12th of December 2020,Vitality,BIG,2,1,1.36/3.00,2345741
apEX,13 (7),6 (1),14,72.2%,-1,95.3,0,1.18,Vitality,113239,ct,16 : 2 ( 13 : 2 ) ( 3 : 0 ),1.41 : 0.86,11 : 7,5 : 0,Dust2,BLAST Premier Fall 2020 Finals,12th of December 2020,Vitality,BIG,2,1,1.36/3.00,2345741
Nivera,14 (9),4 (3),10,72.2%,4,69.6,-2,1.09,Vitality,113239,ct,16 : 2 ( 13 : 2 ) ( 3 : 0 ),1.41 : 0.86,11 : 7,5 : 0,Dust2,BLAST Premier Fall 2020 Finals,12th of December 2020,Vitality,BIG,2,1,1.36/3.00,2345741
syrsoN,14 (6),5 (2),14,66.7%,0,88.7,0,1.18,BIG,113239,ct,16 : 2 ( 13 : 2 ) ( 3 : 0 ),1.41 : 0.86,11 : 7,5 : 0,Dust2,BLAST Premier Fall 2020 Finals,12th of December 2020,Vitality,BIG,2,1,1.36/3.00,2345741
k1to,12 (7),4 (0),15,88.9%,-3,75.0,0,1.09,BIG,113239,ct,16 : 2 ( 13 : 2 ) ( 3 : 0 ),1.41 : 0.86,11 : 7,5 : 0,Dust2,BLAST Premier Fall 2020 Finals,12th of December 2020,Vitality,BIG,2,1,1.36/3.00,2345741
tabseN,9 (6),6 (1),17,55.6%,-8,78.8,-1,0.74,BIG,113239,ct,16 : 2 ( 13 : 2 ) ( 3 : 0 ),1.41 : 0.86,11 : 7,5 : 0,Dust2,BLAST Premier Fall 2020 Finals,12th of December 2020,Vitality,BIG,2,1,1.36/3.00,2345741
XANTARES,11 (9),2 (0),16,55.6%,-5,44.8,0,0.67,BIG,113239,ct,16 : 2 ( 13 : 2 ) ( 3 : 0 ),1.41 : 0.86,11 : 7,5 : 0,Dust2,BLAST Premier Fall 2020 Finals,12th of December 2020,Vitality,BIG,2,1,1.36/3.00,2345741
tiziaN,5 (3),5 (1),18,72.2%,-13,41.8,-3,0.63,BIG,113239,ct,16 : 2 ( 13 : 2 ) ( 3 : 0 ),1.41 : 0.86,11 : 7,5 : 0,Dust2,BLAST Premier Fall 2020 Finals,12th of December 2020,Vitality,BIG,2,1,1.36/3.00,2345741
yuurih,17 (13),5 (0),19,54.2%,-2,80.3,-2,0.96,FURIA,113215,t,8 : 16 ( 6 : 9 ) ( 2 : 7 ),0.79 : 1.35,6 : 18,0 : 1,Inferno,BLAST Premier Fall 2020 Finals,11th of December 2020,FURIA,Natus Vincere,0,2,1.83/1.83,2345740
arT,14 (4),7 (0),22,66.7%,-8,88.0,-2,0.93,FURIA,113215,t,8 : 16 ( 6 : 9 ) ( 2 : 7 ),0.79 : 1.35,6 : 18,0 : 1,Inferno,BLAST Premier Fall 2020 Finals,11th of December 2020,FURIA,Natus Vincere,0,2,1.83/1.83,2345740
HEN1,14 (6),6 (4),17,75.0%,-3,53.7,-1,0.85,FURIA,113215,t,8 : 16 ( 6 : 9 ) ( 2 : 7 ),0.79 : 1.35,6 : 18,0 : 1,Inferno,BLAST Premier Fall 2020 Finals,11th of December 2020,FURIA,Natus Vincere,0,2,1.83/1.83,2345740
KSCERATO,15 (6),6 (3),18,66.7%,-3,61.8,-1,0.83,FURIA,113215,t,8 : 16 ( 6 : 9 ) ( 2 : 7 ),0.79 : 1.35,6 : 18,0 : 1,Inferno,BLAST Premier Fall 2020 Finals,11th of December 2020,FURIA,Natus Vincere,0,2,1.83/1.83,2345740
VINI,8 (1),2 (0),20,45.8%,-12,32.7,-6,0.39,FURIA,113215,t,8 : 16 ( 6 : 9 ) ( 2 : 7 ),0.79 : 1.35,6 : 18,0 : 1,Inferno,BLAST Premier Fall 2020 Finals,11th of December 2020,FURIA,Natus Vincere,0,2,1.83/1.83,2345740
s1mple,28 (17),3 (3),14,87.5%,14,107.8,6,1.73,Natus Vincere,113215,t,8 : 16 ( 6 : 9 ) ( 2 : 7 ),0.79 : 1.35,6 : 18,0 : 1,Inferno,BLAST Premier Fall 2020 Finals,11th of December 2020,FURIA,Natus Vincere,0,2,1.83/1.83,2345740
electronic,22 (11),1 (1),10,83.3%,12,85.3,4,1.59,Natus Vincere,113215,t,8 : 16 ( 6 : 9 ) ( 2 : 7 ),0.79 : 1.35,6 : 18,0 : 1,Inferno,BLAST Premier Fall 2020 Finals,11th of December 2020,FURIA,Natus Vincere,0,2,1.83/1.83,2345740
B1T,19 (12),3 (2),13,95.8%,6,84.8,3,1.41,Natus Vincere,113215,t,8 : 16 ( 6 : 9 ) ( 2 : 7 ),0.79 : 1.35,6 : 18,0 : 1,Inferno,BLAST Premier Fall 2020 Finals,11th of December 2020,FURIA,Natus Vincere,0,2,1.83/1.83,2345740
Boombl4,17 (10),9 (4),16,91.7%,1,86.0,2,1.31,Natus Vincere,113215,t,8 : 16 ( 6 : 9 ) ( 2 : 7 ),0.79 : 1.35,6 : 18,0 : 1,Inferno,BLAST Premier Fall 2020 Finals,11th of December 2020,FURIA,Natus Vincere,0,2,1.83/1.83,2345740
Perfecto,8 (2),7 (4),15,66.7%,-7,51.4,-3,0.73,Natus Vincere,113215,t,8 : 16 ( 6 : 9 ) ( 2 : 7 ),0.79 : 1.35,6 : 18,0 : 1,Inferno,BLAST Premier Fall 2020 Finals,11th of December 2020,FURIA,Natus Vincere,0,2,1.83/1.83,2345740
arT,25 (11),5 (0),20,66.7%,5,102.4,0,1.36,FURIA,113219,ct,11 : 16 ( 7 : 8 ) ( 4 : 8 ),0.98 : 1.06,15 : 12,0 : 2,Nuke,BLAST Premier Fall 2020 Finals,11th of December 2020,FURIA,Natus Vincere,0,2,1.83/1.83,2345740
KSCERATO,16 (9),5 (1),20,66.7%,-4,76.1,3,0.99,FURIA,113219,ct,11 : 16 ( 7 : 8 ) ( 4 : 8 ),0.98 : 1.06,15 : 12,0 : 2,Nuke,BLAST Premier Fall 2020 Finals,11th of December 2020,FURIA,Natus Vincere,0,2,1.83/1.83,2345740
HEN1,11 (5),3 (0),13,74.1%,-2,53.3,-1,0.92,FURIA,113219,ct,11 : 16 ( 7 : 8 ) ( 4 : 8 ),0.98 : 1.06,15 : 12,0 : 2,Nuke,BLAST Premier Fall 2020 Finals,11th of December 2020,FURIA,Natus Vincere,0,2,1.83/1.83,2345740
yuurih,16 (7),1 (0),18,74.1%,-2,62.4,-1,0.86,FURIA,113219,ct,11 : 16 ( 7 : 8 ) ( 4 : 8 ),0.98 : 1.06,15 : 12,0 : 2,Nuke,BLAST Premier Fall 2020 Finals,11th of December 2020,FURIA,Natus Vincere,0,2,1.83/1.83,2345740
VINI,11 (4),3 (0),17,66.7%,-6,50.3,2,0.77,FURIA,113219,ct,11 : 16 ( 7 : 8 ) ( 4 : 8 ),0.98 : 1.06,15 : 12,0 : 2,Nuke,BLAST Premier Fall 2020 Finals,11th of December 2020,FURIA,Natus Vincere,0,2,1.83/1.83,2345740
flamie,22 (11),2 (0),17,74.1%,5,89.1,1,1.25,Natus Vincere,113219,ct,11 : 16 ( 7 : 8 ) ( 4 : 8 ),0.98 : 1.06,15 : 12,0 : 2,Nuke,BLAST Premier Fall 2020 Finals,11th of December 2020,FURIA,Natus Vincere,0,2,1.83/1.83,2345740
